branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,x_min_separation_mm,z_min_separation_mm,detected_candidate_count,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_candidate_ranks,best_candidate_x_mm,best_candidate_z_mm,best_candidate_score,elapsed_time_s
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,20.0,10.0,18,True,3,True,True,True,3,True,True,True,True,"17,6,9",189.0,75.0,0.34267235809713426,1.1146364212036133
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top40_moderate12_baseline,none,40,moderate12,baseline,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"32,3,11",272.0,75.0,0.3177869887309461,0.7317135334014893
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top40_moderate12_single667,none,40,moderate12,single667,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"36,3,18",247.0,86.0,0.29235312243317263,0.11843442916870117
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top40_moderate12_wide,none,40,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"25,8,15",189.0,75.0,0.34267235809713426,1.1433937549591064
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_dense4_baseline,none,80,dense4,baseline,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"77,12,69",272.0,75.0,0.3177869887309461,0.9693417549133301
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_dense4_single667,none,80,dense4,single667,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"72,4,54",247.0,86.0,0.29235312243317263,0.2893393039703369
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_dense4_wide,none,80,dense4,wide,4.0,4.0,80,False,1,False,True,False,1,False,False,True,False,"54,36,57",189.0,75.0,0.34267235809713426,1.462517261505127
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"16,3,6",272.0,75.0,0.3177869887309461,0.712623119354248
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,20.0,10.0,20,True,3,True,True,True,3,True,True,True,True,"15,1,4",247.0,86.0,0.29235312243317263,0.1031959056854248
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,20.0,10.0,18,True,3,True,True,True,3,True,True,True,True,"17,6,9",189.0,75.0,0.34267235809713426,1.1214385032653809
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"32,3,11",272.0,75.0,0.3177869887309461,0.7329819202423096
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"36,3,18",247.0,86.0,0.29235312243317263,0.12056112289428711
target2_close50_linear29p5,21,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed21_nominal_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"25,8,15",189.0,75.0,0.34267235809713426,1.1450021266937256
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"9,3,8",252.0,82.0,1.006896497698903,0.789046049118042
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"19,12,16",252.0,75.0,0.9355954179689464,0.11370849609375
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_dense4_wide,mean,20,dense4,wide,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"8,11,19",269.0,76.0,1.0222895658093263,1.2642769813537598
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_distinct20_baseline,mean,20,distinct20,baseline,20.0,10.0,20,True,3,True,True,True,3,True,True,True,True,"12,2,9",252.0,82.0,1.006896497698903,0.7166285514831543
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_distinct20_single667,mean,20,distinct20,single667,20.0,10.0,19,False,2,False,True,True,2,False,False,True,True,"14,2,13",252.0,75.0,0.9355954179689464,0.10284209251403809
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_distinct20_wide,mean,20,distinct20,wide,20.0,10.0,19,True,3,True,True,True,3,True,True,True,True,"11,2,10",269.0,76.0,1.0222895658093263,1.1261494159698486
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_moderate12_baseline,mean,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"17,2,16",252.0,82.0,1.006896497698903,0.7249412536621094
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_moderate12_single667,mean,20,moderate12,single667,12.0,8.0,20,False,2,False,True,True,2,False,False,True,True,"8,11,16",252.0,75.0,0.9355954179689464,0.10468912124633789
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top20_moderate12_wide,mean,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"19,4,18",269.0,76.0,1.0222895658093263,1.1354706287384033
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_dense4_baseline,mean,40,dense4,baseline,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"33,9,32",252.0,82.0,1.006896497698903,0.8185300827026367
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_dense4_single667,mean,40,dense4,single667,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"25,12,38",252.0,75.0,0.9355954179689464,0.13214516639709473
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_dense4_wide,mean,40,dense4,wide,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"33,25,31",269.0,76.0,1.0222895658093263,1.290726661682129
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_distinct20_baseline,mean,40,distinct20,baseline,20.0,10.0,20,True,3,True,True,True,3,True,True,True,True,"12,2,9",252.0,82.0,1.006896497698903,0.7165567874908447
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_distinct20_single667,mean,40,distinct20,single667,20.0,10.0,19,False,2,False,True,True,2,False,False,True,True,"14,2,13",252.0,75.0,0.9355954179689464,0.10428404808044434
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_distinct20_wide,mean,40,distinct20,wide,20.0,10.0,19,True,3,True,True,True,3,True,True,True,True,"11,2,10",269.0,76.0,1.0222895658093263,1.1261770725250244
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_moderate12_baseline,mean,40,moderate12,baseline,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"17,2,24",252.0,82.0,1.006896497698903,0.7369987964630127
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_moderate12_single667,mean,40,moderate12,single667,12.0,8.0,39,True,3,True,True,True,3,True,True,True,True,"33,11,24",252.0,75.0,0.9355954179689464,0.12125873565673828
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top40_moderate12_wide,mean,40,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"19,4,18",269.0,76.0,1.0222895658093263,1.1543583869934082
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_dense4_baseline,mean,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"76,9,71",252.0,82.0,1.006896497698903,0.9698412418365479
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_dense4_single667,mean,80,dense4,single667,4.0,4.0,80,False,2,False,True,True,3,True,True,True,True,"54,12,61",252.0,75.0,0.9355954179689464,0.2864198684692383
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_dense4_wide,mean,80,dense4,wide,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"63,25,74",269.0,76.0,1.0222895658093263,1.4469034671783447
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_distinct20_baseline,mean,80,distinct20,baseline,20.0,10.0,20,True,3,True,True,True,3,True,True,True,True,"12,2,9",252.0,82.0,1.006896497698903,0.7107381820678711
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_distinct20_single667,mean,80,distinct20,single667,20.0,10.0,19,False,2,False,True,True,2,False,False,True,True,"14,2,13",252.0,75.0,0.9355954179689464,0.10254883766174316
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_distinct20_wide,mean,80,distinct20,wide,20.0,10.0,19,True,3,True,True,True,3,True,True,True,True,"11,2,10",269.0,76.0,1.0222895658093263,1.1185946464538574
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_moderate12_baseline,mean,80,moderate12,baseline,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"17,2,24",252.0,82.0,1.006896497698903,0.737891435623169
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_moderate12_single667,mean,80,moderate12,single667,12.0,8.0,39,True,3,True,True,True,3,True,True,True,True,"33,11,24",252.0,75.0,0.9355954179689464,0.12071824073791504
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,mean_top80_moderate12_wide,mean,80,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"19,4,18",269.0,76.0,1.0222895658093263,1.1484596729278564
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_dense4_baseline,median,20,dense4,baseline,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"16,7,14",252.0,82.0,1.1262611163273062,0.7922573089599609
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_dense4_single667,median,20,dense4,single667,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"12,16,18",252.0,75.0,1.059046393995338,0.11452341079711914
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_dense4_wide,median,20,dense4,wide,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"19,17,16",276.0,75.0,1.1269329637787897,1.2701337337493896
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_distinct20_baseline,median,20,distinct20,baseline,20.0,10.0,16,True,3,True,True,True,3,True,True,True,True,"11,2,6",252.0,82.0,1.1262611163273062,0.708688497543335
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_distinct20_single667,median,20,distinct20,single667,20.0,10.0,17,False,2,False,True,True,2,False,False,True,True,"13,2,11",252.0,75.0,1.059046393995338,0.10210728645324707
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_distinct20_wide,median,20,distinct20,wide,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",276.0,75.0,1.1269329637787897,1.1184091567993164
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_moderate12_baseline,median,20,moderate12,baseline,12.0,8.0,20,False,2,False,True,True,2,False,False,True,True,"16,2,19",252.0,82.0,1.1262611163273062,0.714510440826416
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_moderate12_single667,median,20,moderate12,single667,12.0,8.0,20,False,2,True,True,False,2,False,True,True,False,"14,2,5",252.0,75.0,1.059046393995338,0.10448813438415527
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top20_moderate12_wide,median,20,moderate12,wide,12.0,8.0,20,False,2,False,True,True,2,False,False,True,True,"18,2,13",276.0,75.0,1.1269329637787897,1.127997636795044
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_dense4_baseline,median,40,dense4,baseline,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"30,7,39",252.0,82.0,1.1262611163273062,0.8078956604003906
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_dense4_single667,median,40,dense4,single667,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"32,16,18",252.0,75.0,1.059046393995338,0.1330716609954834
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_dense4_wide,median,40,dense4,wide,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"30,17,29",276.0,75.0,1.1269329637787897,1.2892723083496094
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_distinct20_baseline,median,40,distinct20,baseline,20.0,10.0,16,True,3,True,True,True,3,True,True,True,True,"11,2,6",252.0,82.0,1.1262611163273062,0.7087101936340332
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_distinct20_single667,median,40,distinct20,single667,20.0,10.0,17,False,2,False,True,True,2,False,False,True,True,"13,2,11",252.0,75.0,1.059046393995338,0.10249996185302734
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_distinct20_wide,median,40,distinct20,wide,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",276.0,75.0,1.1269329637787897,1.1179394721984863
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_moderate12_baseline,median,40,moderate12,baseline,12.0,8.0,33,True,3,True,True,True,3,True,True,True,True,"22,2,19",252.0,82.0,1.1262611163273062,0.7251908779144287
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_moderate12_single667,median,40,moderate12,single667,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"35,2,26",252.0,75.0,1.059046393995338,0.11683773994445801
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top40_moderate12_wide,median,40,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"21,2,13",276.0,75.0,1.1269329637787897,1.1445612907409668
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_dense4_baseline,median,80,dense4,baseline,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"80,7,63",252.0,82.0,1.1262611163273062,0.9673986434936523
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,4.0,4.0,80,False,2,False,True,True,3,True,True,True,True,"55,16,64",252.0,75.0,1.059046393995338,0.2908618450164795
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"56,17,59",276.0,75.0,1.1269329637787897,1.4200403690338135
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,20.0,10.0,16,True,3,True,True,True,3,True,True,True,True,"11,2,6",252.0,82.0,1.1262611163273062,0.7065339088439941
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,20.0,10.0,17,False,2,False,True,True,2,False,False,True,True,"13,2,11",252.0,75.0,1.059046393995338,0.10193538665771484
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",276.0,75.0,1.1269329637787897,1.1185886859893799
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,12.0,8.0,33,True,3,True,True,True,3,True,True,True,True,"22,2,19",252.0,82.0,1.1262611163273062,0.7443952560424805
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"35,2,26",252.0,75.0,1.059046393995338,0.11668205261230469
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,12.0,8.0,35,True,3,True,True,True,3,True,True,True,True,"21,2,13",276.0,75.0,1.1269329637787897,1.143324375152588
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_dense4_baseline,none,20,dense4,baseline,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"17,4,19",249.0,78.0,0.3254858638480844,0.8110101222991943
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_dense4_single667,none,20,dense4,single667,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"15,13,18",252.0,75.0,0.3090727369983551,0.11428332328796387
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_dense4_wide,none,20,dense4,wide,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"12,20,18",275.0,76.0,0.34728902837597303,1.2491257190704346
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_distinct20_baseline,none,20,distinct20,baseline,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",249.0,78.0,0.3254858638480844,0.7128758430480957
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_distinct20_single667,none,20,distinct20,single667,20.0,10.0,20,False,2,True,True,False,2,False,True,True,False,"17,2,16",252.0,75.0,0.3090727369983551,0.10273289680480957
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_distinct20_wide,none,20,distinct20,wide,20.0,10.0,18,False,2,False,True,True,2,False,False,True,True,"13,4,8",275.0,76.0,0.34728902837597303,1.118088722229004
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"15,2,9",249.0,78.0,0.3254858638480844,0.7152314186096191
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,12.0,8.0,20,False,1,False,True,False,1,False,False,True,False,"6,11,5",252.0,75.0,0.3090727369983551,0.10393118858337402
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"19,4,17",275.0,76.0,0.34728902837597303,1.1254169940948486
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"31,4,38",249.0,78.0,0.3254858638480844,0.8100080490112305
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_dense4_single667,none,40,dense4,single667,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"23,13,18",252.0,75.0,0.3090727369983551,0.13287019729614258
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_dense4_wide,none,40,dense4,wide,4.0,4.0,40,False,1,False,True,False,1,False,False,True,False,"37,20,36",275.0,76.0,0.34728902837597303,1.2847073078155518
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",249.0,78.0,0.3254858638480844,0.7083885669708252
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,20.0,10.0,20,False,2,True,True,False,2,False,True,True,False,"17,2,16",252.0,75.0,0.3090727369983551,0.10321307182312012
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,20.0,10.0,18,False,2,False,True,True,2,False,False,True,True,"13,4,8",275.0,76.0,0.34728902837597303,1.116304874420166
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_moderate12_baseline,none,40,moderate12,baseline,12.0,8.0,38,True,3,True,True,True,3,True,True,True,True,"30,2,9",249.0,78.0,0.3254858638480844,0.7347800731658936
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_moderate12_single667,none,40,moderate12,single667,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"34,11,26",252.0,75.0,0.3090727369983551,0.11876487731933594
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top40_moderate12_wide,none,40,moderate12,wide,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"35,4,17",275.0,76.0,0.34728902837597303,1.1394195556640625
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_baseline,none,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"65,4,54",249.0,78.0,0.3254858638480844,0.965491771697998
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"23,13,50",252.0,75.0,0.3090727369983551,0.28821849822998047
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"70,20,75",275.0,76.0,0.34728902837597303,1.4412531852722168
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,20.0,10.0,17,True,3,True,True,True,3,True,True,True,True,"12,2,6",249.0,78.0,0.3254858638480844,0.7133162021636963
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,20.0,10.0,20,False,2,True,True,False,2,False,True,True,False,"17,2,16",252.0,75.0,0.3090727369983551,0.1031804084777832
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,20.0,10.0,18,False,2,False,True,True,2,False,False,True,True,"13,4,8",275.0,76.0,0.34728902837597303,1.1216626167297363
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,12.0,8.0,38,True,3,True,True,True,3,True,True,True,True,"30,2,9",249.0,78.0,0.3254858638480844,0.7360658645629883
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,12.0,8.0,37,True,3,True,True,True,3,True,True,True,True,"34,11,26",252.0,75.0,0.3090727369983551,0.1197512149810791
target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,12.0,8.0,36,True,3,True,True,True,3,True,True,True,True,"35,4,17",275.0,76.0,0.34728902837597303,1.1511070728302002
