config_key,assignment_policy_key,assignment_method,span_bonus_weight,background_mode,top_k,separation_profile,time_offset_family,candidate_budget,min_x_separation_mm,case_count,assigned_case_count,all_truth_case_count,unique_all_truth_case_count,unique_target0_hit_count,unique_target1_hit_count,unique_target2_hit_count,mean_unique_truth_hit_count,mean_elapsed_time_s
none_top80_dense4_single667,top10_minx20_span0p5,span0p5,0.5,none,80,dense4,single667,10,20.0,12,0,0,0,0,0,0,0.0,5.726019541422526e-05
none_top80_dense4_single667,top10_minx20_span1,span1,1.0,none,80,dense4,single667,10,20.0,12,0,0,0,0,0,0,0.0,5.745887756347656e-05
none_top80_dense4_single667,top10_minx20_span2,span2,2.0,none,80,dense4,single667,10,20.0,12,0,0,0,0,0,0,0.0,5.6684017181396484e-05
none_top80_dense4_wide,top10_minx20,score,0.0,none,80,dense4,wide,10,20.0,12,2,0,0,0,0,0,0.0,6.0399373372395836e-05
none_top80_dense4_wide,top10_minx20_span0p5,span0p5,0.5,none,80,dense4,wide,10,20.0,12,2,0,0,0,0,0,0.0,5.9445699055989586e-05
none_top80_dense4_wide,top10_minx20_span1,span1,1.0,none,80,dense4,wide,10,20.0,12,2,0,0,0,0,0,0.0,6.002187728881836e-05
none_top80_dense4_wide,top10_minx20_span2,span2,2.0,none,80,dense4,wide,10,20.0,12,2,0,0,0,0,0,0.0,5.964438120524088e-05
mean_top20_dense4_baseline,top10_minx45,score,0.0,mean,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.726019541422526e-05
mean_top20_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,mean,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7478745778401695e-05
mean_top20_dense4_baseline,top10_minx45_span1,span1,1.0,mean,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
mean_top20_dense4_baseline,top10_minx45_span2,span2,2.0,mean,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.716085433959961e-05
mean_top20_dense4_single667,top10_minx45,score,0.0,mean,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.728006362915039e-05
mean_top20_dense4_single667,top10_minx45_span0p5,span0p5,0.5,mean,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7597955067952476e-05
mean_top20_dense4_single667,top10_minx45_span1,span1,1.0,mean,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.745887756347656e-05
mean_top20_dense4_single667,top10_minx45_span2,span2,2.0,mean,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.751848220825195e-05
mean_top20_dense4_wide,top10_minx45,score,0.0,mean,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.8035055796305336e-05
mean_top20_dense4_wide,top10_minx45_span0p5,span0p5,0.5,mean,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.751848220825195e-05
mean_top20_dense4_wide,top10_minx45_span1,span1,1.0,mean,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7419141133626304e-05
mean_top20_dense4_wide,top10_minx45_span2,span2,2.0,mean,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.733966827392578e-05
mean_top20_moderate12_baseline,top10_minx45,score,0.0,mean,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.0657660166422524e-05
mean_top20_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,mean,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.8869520823160805e-05
mean_top20_moderate12_baseline,top10_minx45_span1,span1,1.0,mean,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.799531936645508e-05
mean_top20_moderate12_baseline,top10_minx45_span2,span2,2.0,mean,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.78761100769043e-05
mean_top20_moderate12_wide,top10_minx45,score,0.0,mean,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.8869520823160805e-05
mean_top20_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,mean,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.795558293660482e-05
mean_top20_moderate12_wide,top10_minx45_span1,span1,1.0,mean,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.751848220825195e-05
mean_top20_moderate12_wide,top10_minx45_span2,span2,2.0,mean,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.745887756347656e-05
mean_top40_dense4_baseline,top10_minx45,score,0.0,mean,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.739927291870117e-05
mean_top40_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,mean,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.765755971272787e-05
mean_top40_dense4_baseline,top10_minx45_span1,span1,1.0,mean,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.728006362915039e-05
mean_top40_dense4_baseline,top10_minx45_span2,span2,2.0,mean,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.666414896647135e-05
mean_top40_dense4_single667,top10_minx45,score,0.0,mean,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.6902567545572914e-05
mean_top40_dense4_single667,top10_minx45_span0p5,span0p5,0.5,mean,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.724032719930013e-05
mean_top40_dense4_single667,top10_minx45_span1,span1,1.0,mean,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.6902567545572914e-05
mean_top40_dense4_single667,top10_minx45_span2,span2,2.0,mean,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.765755971272787e-05
mean_top40_dense4_wide,top10_minx45,score,0.0,mean,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.6624412536621094e-05
mean_top40_dense4_wide,top10_minx45_span0p5,span0p5,0.5,mean,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.65648078918457e-05
mean_top40_dense4_wide,top10_minx45_span1,span1,1.0,mean,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.712111790974935e-05
mean_top40_dense4_wide,top10_minx45_span2,span2,2.0,mean,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.720059076944987e-05
mean_top40_moderate12_baseline,top10_minx45,score,0.0,mean,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.990266799926758e-05
mean_top40_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,mean,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7578086853027344e-05
mean_top40_moderate12_baseline,top10_minx45_span1,span1,1.0,mean,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.726019541422526e-05
mean_top40_moderate12_baseline,top10_minx45_span2,span2,2.0,mean,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7597955067952476e-05
mean_top40_moderate12_wide,top10_minx45,score,0.0,mean,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.91278076171875e-05
mean_top40_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,mean,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7816505432128906e-05
mean_top40_moderate12_wide,top10_minx45_span1,span1,1.0,mean,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.751848220825195e-05
mean_top40_moderate12_wide,top10_minx45_span2,span2,2.0,mean,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.813439687093099e-05
mean_top80_dense4_baseline,top10_minx45,score,0.0,mean,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7915846506754555e-05
mean_top80_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,mean,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7220458984375e-05
mean_top80_dense4_baseline,top10_minx45_span1,span1,1.0,mean,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.728006362915039e-05
mean_top80_dense4_baseline,top10_minx45_span2,span2,2.0,mean,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.6902567545572914e-05
mean_top80_dense4_single667,top10_minx45,score,0.0,mean,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7697296142578125e-05
mean_top80_dense4_single667,top10_minx45_span0p5,span0p5,0.5,mean,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.666414896647135e-05
mean_top80_dense4_single667,top10_minx45_span1,span1,1.0,mean,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7359536488850914e-05
mean_top80_dense4_single667,top10_minx45_span2,span2,2.0,mean,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7816505432128906e-05
mean_top80_dense4_wide,top10_minx45,score,0.0,mean,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.767742792765299e-05
mean_top80_dense4_wide,top10_minx45_span0p5,span0p5,0.5,mean,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7021776835123696e-05
mean_top80_dense4_wide,top10_minx45_span1,span1,1.0,mean,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.6842962900797524e-05
mean_top80_dense4_wide,top10_minx45_span2,span2,2.0,mean,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7578086853027344e-05
mean_top80_moderate12_baseline,top10_minx45,score,0.0,mean,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.9763590494791664e-05
mean_top80_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,mean,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.799531936645508e-05
mean_top80_moderate12_baseline,top10_minx45_span1,span1,1.0,mean,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7538350423177086e-05
mean_top80_moderate12_baseline,top10_minx45_span2,span2,2.0,mean,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
mean_top80_moderate12_wide,top10_minx45,score,0.0,mean,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.8750311533610024e-05
mean_top80_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,mean,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.84721565246582e-05
mean_top80_moderate12_wide,top10_minx45_span1,span1,1.0,mean,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7021776835123696e-05
mean_top80_moderate12_wide,top10_minx45_span2,span2,2.0,mean,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7597955067952476e-05
median_top20_dense4_baseline,top10_minx45,score,0.0,median,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.8492024739583336e-05
median_top20_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,median,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7796637217203774e-05
median_top20_dense4_baseline,top10_minx45_span1,span1,1.0,median,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7915846506754555e-05
median_top20_dense4_baseline,top10_minx45_span2,span2,2.0,median,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.739927291870117e-05
median_top20_dense4_single667,top10_minx45,score,0.0,median,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.767742792765299e-05
median_top20_dense4_single667,top10_minx45_span0p5,span0p5,0.5,median,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.714098612467448e-05
median_top20_dense4_single667,top10_minx45_span1,span1,1.0,median,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.743900934855143e-05
median_top20_dense4_single667,top10_minx45_span2,span2,2.0,median,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.718072255452474e-05
median_top20_dense4_wide,top10_minx45,score,0.0,median,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.783637364705404e-05
median_top20_dense4_wide,top10_minx45_span0p5,span0p5,0.5,median,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.688269933064779e-05
median_top20_dense4_wide,top10_minx45_span1,span1,1.0,median,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
median_top20_dense4_wide,top10_minx45_span2,span2,2.0,median,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.745887756347656e-05
median_top20_moderate12_baseline,top10_minx45,score,0.0,median,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.0896078745524086e-05
median_top20_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,median,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.869070688883463e-05
median_top20_moderate12_baseline,top10_minx45_span1,span1,1.0,median,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.813439687093099e-05
median_top20_moderate12_baseline,top10_minx45_span2,span2,2.0,median,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.863110224405924e-05
median_top20_moderate12_wide,top10_minx45,score,0.0,median,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,6.030003229777018e-05
median_top20_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,median,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.8313210805257164e-05
median_top20_moderate12_wide,top10_minx45_span1,span1,1.0,median,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.817413330078125e-05
median_top20_moderate12_wide,top10_minx45_span2,span2,2.0,median,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.80747922261556e-05
median_top40_dense4_baseline,top10_minx45,score,0.0,median,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.720059076944987e-05
median_top40_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,median,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.694230397542318e-05
median_top40_dense4_baseline,top10_minx45_span1,span1,1.0,median,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
median_top40_dense4_baseline,top10_minx45_span2,span2,2.0,median,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
median_top40_dense4_single667,top10_minx45,score,0.0,median,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
median_top40_dense4_single667,top10_minx45_span0p5,span0p5,0.5,median,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.628665288289388e-05
median_top40_dense4_single667,top10_minx45_span1,span1,1.0,median,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.704164505004883e-05
median_top40_dense4_single667,top10_minx45_span2,span2,2.0,median,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7220458984375e-05
median_top40_dense4_wide,top10_minx45,score,0.0,median,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.666414896647135e-05
median_top40_dense4_wide,top10_minx45_span0p5,span0p5,0.5,median,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
median_top40_dense4_wide,top10_minx45_span1,span1,1.0,median,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.710124969482422e-05
median_top40_dense4_wide,top10_minx45_span2,span2,2.0,median,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.743900934855143e-05
median_top40_moderate12_baseline,top10_minx45,score,0.0,median,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.18298848470052e-05
median_top40_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,median,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
median_top40_moderate12_baseline,top10_minx45_span1,span1,1.0,median,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.811452865600586e-05
median_top40_moderate12_baseline,top10_minx45_span2,span2,2.0,median,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.863110224405924e-05
median_top40_moderate12_wide,top10_minx45,score,0.0,median,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.9664249420166016e-05
median_top40_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,median,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.84721565246582e-05
median_top40_moderate12_wide,top10_minx45_span1,span1,1.0,median,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7637691497802734e-05
median_top40_moderate12_wide,top10_minx45_span2,span2,2.0,median,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.821386973063151e-05
median_top80_dense4_baseline,top10_minx45,score,0.0,median,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7478745778401695e-05
median_top80_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,median,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.835294723510742e-05
median_top80_dense4_baseline,top10_minx45_span1,span1,1.0,median,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.710124969482422e-05
median_top80_dense4_baseline,top10_minx45_span2,span2,2.0,median,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.688269933064779e-05
median_top80_dense4_single667,top10_minx45,score,0.0,median,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.728006362915039e-05
median_top80_dense4_single667,top10_minx45_span0p5,span0p5,0.5,median,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.739927291870117e-05
median_top80_dense4_single667,top10_minx45_span1,span1,1.0,median,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.710124969482422e-05
median_top80_dense4_single667,top10_minx45_span2,span2,2.0,median,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.7081381479899086e-05
median_top80_dense4_wide,top10_minx45,score,0.0,median,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.692243576049805e-05
median_top80_dense4_wide,top10_minx45_span0p5,span0p5,0.5,median,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7538350423177086e-05
median_top80_dense4_wide,top10_minx45_span1,span1,1.0,median,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.884965260823568e-05
median_top80_dense4_wide,top10_minx45_span2,span2,2.0,median,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.6743621826171875e-05
median_top80_moderate12_baseline,top10_minx45,score,0.0,median,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.9823195139567055e-05
median_top80_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,median,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.809466044108073e-05
median_top80_moderate12_baseline,top10_minx45_span1,span1,1.0,median,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.801518758138021e-05
median_top80_moderate12_baseline,top10_minx45_span2,span2,2.0,median,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7538350423177086e-05
median_top80_moderate12_wide,top10_minx45,score,0.0,median,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.920728047688802e-05
median_top80_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,median,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7578086853027344e-05
median_top80_moderate12_wide,top10_minx45_span1,span1,1.0,median,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7975451151529946e-05
median_top80_moderate12_wide,top10_minx45_span2,span2,2.0,median,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
none_top20_dense4_baseline,top10_minx45,score,0.0,none,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
none_top20_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,none,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.731980005900065e-05
none_top20_dense4_baseline,top10_minx45_span1,span1,1.0,none,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.771716435750326e-05
none_top20_dense4_baseline,top10_minx45_span2,span2,2.0,none,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7081381479899086e-05
none_top20_dense4_single667,top10_minx45,score,0.0,none,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.91278076171875e-05
none_top20_dense4_single667,top10_minx45_span0p5,span0p5,0.5,none,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.6405862172444664e-05
none_top20_dense4_single667,top10_minx45_span1,span1,1.0,none,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.720059076944987e-05
none_top20_dense4_single667,top10_minx45_span2,span2,2.0,none,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.6008497873942055e-05
none_top20_dense4_wide,top10_minx45,score,0.0,none,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.996227264404297e-05
none_top20_dense4_wide,top10_minx45_span0p5,span0p5,0.5,none,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.813439687093099e-05
none_top20_dense4_wide,top10_minx45_span1,span1,1.0,none,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.755821863810221e-05
none_top20_dense4_wide,top10_minx45_span2,span2,2.0,none,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7578086853027344e-05
none_top20_moderate12_baseline,top10_minx45,score,0.0,none,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.093581517537435e-05
none_top20_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,none,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.8650970458984375e-05
none_top20_moderate12_baseline,top10_minx45_span1,span1,1.0,none,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.793571472167969e-05
none_top20_moderate12_baseline,top10_minx45_span2,span2,2.0,none,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.9485435485839844e-05
none_top20_moderate12_wide,top10_minx45,score,0.0,none,20,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,6.204843521118164e-05
none_top20_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,none,20,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,5.980332692464193e-05
none_top20_moderate12_wide,top10_minx45_span1,span1,1.0,none,20,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,5.992253621419271e-05
none_top20_moderate12_wide,top10_minx45_span2,span2,2.0,none,20,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,5.974372227986654e-05
none_top40_dense4_baseline,top10_minx45,score,0.0,none,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.68230946858724e-05
none_top40_dense4_baseline,top10_minx45_span0p5,span0p5,0.5,none,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.678335825602213e-05
none_top40_dense4_baseline,top10_minx45_span1,span1,1.0,none,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.6743621826171875e-05
none_top40_dense4_baseline,top10_minx45_span2,span2,2.0,none,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.6842962900797524e-05
none_top40_dense4_single667,top10_minx45,score,0.0,none,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.726019541422526e-05
none_top40_dense4_single667,top10_minx45_span0p5,span0p5,0.5,none,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.660454432169596e-05
none_top40_dense4_single667,top10_minx45_span1,span1,1.0,none,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.694230397542318e-05
none_top40_dense4_single667,top10_minx45_span2,span2,2.0,none,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.644559860229492e-05
none_top40_dense4_wide,top10_minx45,score,0.0,none,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.765755971272787e-05
none_top40_dense4_wide,top10_minx45_span0p5,span0p5,0.5,none,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.737940470377604e-05
none_top40_dense4_wide,top10_minx45_span1,span1,1.0,none,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.6862831115722656e-05
none_top40_dense4_wide,top10_minx45_span2,span2,2.0,none,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.7220458984375e-05
none_top40_moderate12_baseline,top10_minx45,score,0.0,none,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.946556727091471e-05
none_top40_moderate12_baseline,top10_minx45_span0p5,span0p5,0.5,none,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.777676900227865e-05
none_top40_moderate12_baseline,top10_minx45_span1,span1,1.0,none,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.749861399332682e-05
none_top40_moderate12_baseline,top10_minx45_span2,span2,2.0,none,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.712111790974935e-05
none_top40_moderate12_wide,top10_minx45,score,0.0,none,40,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,6.075700124104818e-05
none_top40_moderate12_wide,top10_minx45_span0p5,span0p5,0.5,none,40,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,5.928675333658854e-05
none_top40_moderate12_wide,top10_minx45_span1,span1,1.0,none,40,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,5.91278076171875e-05
