experiment_id	path	size_bytes	file_count	has_run_manifest	data_file_count	figure_file_count	figure_notes_count	latest_mtime_utc
736	outputs/experiments/736_next_action_queue_current_archive_coverage_refresh	22278	3	True	0	0	0	2026-06-06T00:50:56.368571+00:00
737	outputs/experiments/737_current_archive_coverage_refresh_state_audit	21267	3	True	1	0	0	2026-06-06T00:54:07.462896+00:00
738	outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint	21258	3	True	1	0	0	2026-06-06T00:56:26.526082+00:00
739	outputs/experiments/739_experiment_archive_health_report_current	602304	7	True	2	3	1	2026-06-06T01:26:53.606297+00:00
740	outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives	2082103	16	True	9	5	1	2026-06-11T00:45:10.434102+00:00
741	outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives	2080673	16	True	9	5	1	2026-06-11T00:45:06.613756+00:00
742	outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives	2367043	16	True	9	5	1	2026-06-11T00:45:02.774801+00:00
743	outputs/experiments/743_seed21_fitted_ringdown_all_target_summary	200889	9	True	4	3	1	2026-06-06T02:20:35.258891+00:00
744	outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives	2114354	16	True	9	5	1	2026-06-11T00:44:58.991033+00:00
745	outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives	2106557	16	True	9	5	1	2026-06-11T00:44:55.195487+00:00
746	outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives	2379855	16	True	9	5	1	2026-06-11T00:44:51.399947+00:00
747	outputs/experiments/747_seed89_fitted_ringdown_all_target_summary	198477	9	True	4	3	1	2026-06-06T03:06:32.388695+00:00
748	outputs/experiments/748_cross_seed_fitted_ringdown_summary	131458	8	True	3	3	1	2026-06-06T03:12:05.704763+00:00
749	outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives	2398000	16	True	9	5	1	2026-06-11T00:44:47.627725+00:00
750	outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives	2111362	16	True	9	5	1	2026-06-11T00:44:43.875036+00:00
751	outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives	2159169	16	True	9	5	1	2026-06-11T00:44:40.058011+00:00
752	outputs/experiments/752_ringdown035_fitted_ringdown_all_target_summary	202936	9	True	4	3	1	2026-06-06T03:55:06.970950+00:00
753	outputs/experiments/753_cross_condition_fitted_ringdown_summary	135347	8	True	3	3	1	2026-06-06T03:58:56.156852+00:00
754	outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives	2200598	16	True	9	5	1	2026-06-11T00:44:36.171971+00:00
755	outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives	2136779	16	True	9	5	1	2026-06-11T00:44:32.007599+00:00
756	outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives	2155429	16	True	9	5	1	2026-06-11T00:44:27.878909+00:00
757	outputs/experiments/757_txrx60_fitted_ringdown_all_target_summary	197666	9	True	4	3	1	2026-06-06T04:30:58.993194+00:00
758	outputs/experiments/758_cross_txrx_condition_fitted_ringdown_summary	125303	8	True	3	3	1	2026-06-06T04:33:35.687334+00:00
759	outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives	2455527	18	True	10	6	1	2026-06-11T00:44:23.705968+00:00
760	outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives	2135275	16	True	9	5	1	2026-06-11T00:44:19.565893+00:00
761	outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives	2145524	16	True	9	5	1	2026-06-11T00:44:15.378013+00:00
762	outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives	2133376	16	True	9	5	1	2026-06-11T00:44:11.204541+00:00
763	outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives	2168688	16	True	9	5	1	2026-06-11T00:44:06.987518+00:00
764	outputs/experiments/764_txrx_target2_threshold_summary	188353	7	True	2	3	1	2026-06-06T05:38:58.849582+00:00
765	outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives	2187745	16	True	9	5	1	2026-06-11T00:44:02.847747+00:00
766	outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives	2149973	16	True	9	5	1	2026-06-11T00:43:58.667223+00:00
767	outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives	2152134	16	True	9	5	1	2026-06-11T00:43:54.492074+00:00
768	outputs/experiments/768_linear_receiver_threshold_summary	162962	7	True	2	3	1	2026-06-06T06:23:23.169750+00:00
769	outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives	2178370	16	True	9	5	1	2026-06-11T00:43:50.316358+00:00
770	outputs/experiments/770_linear_receiver_threshold_final_summary	169900	7	True	2	3	1	2026-06-06T06:37:34.789175+00:00
771	outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives	2213537	16	True	9	5	1	2026-06-11T00:43:46.110223+00:00
772	outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives	2214899	16	True	9	5	1	2026-06-11T00:43:41.933707+00:00
773	outputs/experiments/773_cross_seed_linear_receiver_summary	236237	7	True	2	3	1	2026-06-06T07:06:04.738531+00:00
774	outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives	2173732	16	True	9	5	1	2026-06-11T00:43:37.720410+00:00
775	outputs/experiments/775_three_seed_cross_seed_linear_receiver_summary	296507	7	True	2	3	1	2026-06-06T07:20:47.308246+00:00
776	outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives	2424064	16	True	9	5	1	2026-06-11T00:43:33.497017+00:00
777	outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives	2268320	16	True	9	5	1	2026-06-11T00:43:29.295811+00:00
778	outputs/experiments/778_seed89_target_linear_receiver_summary	171311	7	True	2	3	1	2026-06-06T07:55:39.693159+00:00
779	outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives	2404607	16	True	9	5	1	2026-06-11T00:43:25.145160+00:00
780	outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives	2457534	16	True	9	5	1	2026-06-11T00:43:20.923677+00:00
781	outputs/experiments/781_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx50p3125_linear_receiver_ringdown025_objectives	2399905	16	True	9	5	1	2026-06-11T00:43:16.711486+00:00
782	outputs/experiments/782_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown035_objectives	2466861	16	True	9	5	1	2026-06-11T00:43:12.524457+00:00
783	outputs/experiments/783_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown025_objectives	2138600	16	True	9	5	1	2026-06-11T00:43:08.315709+00:00
784	outputs/experiments/784_coordinate_optimizer_variable_depth_radius_seed89_target0_sources7_txrx60_ringdown025_objectives	2071557	16	True	9	5	1	2026-06-11T00:43:04.077605+00:00
785	outputs/experiments/785_coordinate_optimizer_variable_depth_radius_seed89_target1_sources7_txrx60_ringdown025_objectives	2230114	16	True	9	5	1	2026-06-11T00:42:59.896575+00:00
786	outputs/experiments/786_coordinate_optimizer_variable_depth_radius_seed89_target1_sources9_txrx60_ringdown025_objectives	2274447	16	True	9	5	1	2026-06-11T00:42:55.725847+00:00
787	outputs/experiments/787_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx60_ringdown025_objectives	2185760	16	True	9	5	1	2026-06-11T00:42:51.612148+00:00
788	outputs/experiments/788_coordinate_optimizer_variable_depth_radius_seed89_target0_sources9_txrx60_ringdown025_objectives	2082654	16	True	9	5	1	2026-06-11T00:42:47.416924+00:00
789	outputs/experiments/789_coordinate_optimizer_variable_depth_radius_seed89_target0_sources8_txrx60_ringdown025_objectives	2099326	16	True	9	5	1	2026-06-11T00:42:43.199252+00:00
790	outputs/experiments/790_coordinate_optimizer_variable_depth_radius_seed89_target1_sources8_txrx60_ringdown025_objectives	2178380	16	True	9	5	1	2026-06-11T00:42:38.973931+00:00
791	outputs/experiments/791_coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown025_objectives	2101549	16	True	9	5	1	2026-06-11T00:42:34.819145+00:00
792	outputs/experiments/792_coordinate_optimizer_variable_depth_radius_seed89_target1_custom8pluscenter_txrx60_ringdown025_objectives	2247929	16	True	9	5	1	2026-06-11T00:42:30.556310+00:00
793	outputs/experiments/793_coordinate_optimizer_variable_depth_radius_seed89_target1_custom_widecenter_txrx60_ringdown025_objectives	2307681	16	True	9	5	1	2026-06-11T00:42:26.391337+00:00
794	outputs/experiments/794_coordinate_optimizer_variable_depth_radius_seed89_target1_sources9_txrx60_ringdown035_objectives	2284744	16	True	9	5	1	2026-06-11T00:42:22.308612+00:00
795	outputs/experiments/795_coordinate_optimizer_variable_depth_radius_seed89_target0_sources8_txrx60_ringdown035_objectives	2102997	16	True	9	5	1	2026-06-11T00:42:18.218761+00:00
796	outputs/experiments/796_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx60_ringdown035_objectives	2187057	16	True	9	5	1	2026-06-11T00:42:13.947177+00:00
797	outputs/experiments/797_coordinate_optimizer_variable_depth_radius_seed89_target0_sources9_txrx60_ringdown035_objectives	2087621	16	True	9	5	1	2026-06-11T00:42:09.739384+00:00
798	outputs/experiments/798_coordinate_optimizer_variable_depth_radius_seed89_target1_sources8_txrx60_ringdown035_objectives	2183727	16	True	9	5	1	2026-06-11T00:42:05.526466+00:00
799	outputs/experiments/799_coordinate_optimizer_variable_depth_radius_seed89_target0_sources9_txrx60_linear_receiver_ringdown035_objectives	2201022	16	True	9	5	1	2026-06-11T00:42:01.328298+00:00
800	outputs/experiments/800_coordinate_optimizer_variable_depth_radius_seed89_target0_sources9_txrx60p5_linear_receiver_ringdown035_objectives	2130842	16	True	9	5	1	2026-06-11T00:41:57.123840+00:00
801	outputs/experiments/801_coordinate_optimizer_variable_depth_radius_seed89_alltargets_union15_txrx60_ringdown035_objectives	2503220	18	True	11	5	1	2026-06-11T00:41:52.853566+00:00
802	outputs/experiments/802_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown035_objectives	2075800	16	True	9	5	1	2026-06-11T00:41:48.477967+00:00
803	outputs/experiments/803_coordinate_optimizer_variable_depth_radius_seed21_target1_sources9_txrx60_ringdown035_objectives	2276722	16	True	9	5	1	2026-06-11T00:41:44.135385+00:00
804	outputs/experiments/804_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown035_objectives	2179240	16	True	9	5	1	2026-06-11T00:41:39.996646+00:00
805	outputs/experiments/805_coordinate_optimizer_variable_depth_radius_seed13_target0_sources8_txrx60_ringdown035_objectives	2090794	16	True	9	5	1	2026-06-11T00:41:35.780739+00:00
806	outputs/experiments/806_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown035_objectives	2276821	16	True	9	5	1	2026-06-11T00:41:31.480509+00:00
807	outputs/experiments/807_coordinate_optimizer_variable_depth_radius_seed13_target2_sources9_txrx60_ringdown035_objectives	2189459	16	True	9	5	1	2026-06-11T00:41:27.324014+00:00
808	outputs/experiments/808_three_seed_target_specific_txrx60_ringdown035_policy_summary	123679	7	True	3	2	1	2026-06-06T17:17:32.778944+00:00
809	outputs/experiments/809_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown045_objectives	2283716	16	True	9	5	1	2026-06-11T00:41:23.092829+00:00
810	outputs/experiments/810_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown050_objectives	2278823	16	True	9	5	1	2026-06-11T00:41:18.956181+00:00
811	outputs/experiments/811_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown0475_objectives	2282949	16	True	9	5	1	2026-06-11T00:41:14.750367+00:00
812	outputs/experiments/812_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown04625_objectives	2275607	16	True	9	5	1	2026-06-11T00:41:10.632846+00:00
813	outputs/experiments/813_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown045625_objectives	2247850	16	True	9	5	1	2026-06-11T00:41:06.435243+00:00
814	outputs/experiments/814_coordinate_optimizer_variable_depth_radius_seed13_target1_sources9_txrx60_ringdown0459375_objectives	2253884	16	True	9	5	1	2026-06-11T00:41:02.248340+00:00
815	outputs/experiments/815_stronger_ringdown_seed13_target1_threshold_summary	278097	8	True	3	3	1	2026-06-06T18:52:15.271916+00:00
816	outputs/experiments/816_coordinate_optimizer_variable_depth_radius_seed13_target2_sources9_txrx60_ringdown0459375_objectives	2255274	16	True	9	5	1	2026-06-11T00:40:58.060571+00:00
817	outputs/experiments/817_coordinate_optimizer_variable_depth_radius_seed13_target0_sources8_txrx60_ringdown0459375_objectives	2191504	16	True	9	5	1	2026-06-11T00:40:53.891770+00:00
818	outputs/experiments/818_seed13_alltargets_ringdown0459375_policy_summary	228999	8	True	3	3	1	2026-06-06T19:24:19.297575+00:00
819	outputs/experiments/819_coordinate_optimizer_variable_depth_radius_seed89_target1_sources9_txrx60_ringdown0459375_objectives	2265636	16	True	9	5	1	2026-06-11T00:40:49.639410+00:00
820	outputs/experiments/820_coordinate_optimizer_variable_depth_radius_seed21_target1_sources9_txrx60_ringdown0459375_objectives	2235835	16	True	9	5	1	2026-06-11T00:40:45.515757+00:00
821	outputs/experiments/821_target1_three_seed_ringdown0459375_transfer_summary	234972	8	True	3	3	1	2026-06-06T19:59:22.235961+00:00
822	outputs/experiments/822_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx60_ringdown0459375_objectives	2237898	16	True	9	5	1	2026-06-11T00:40:41.319063+00:00
823	outputs/experiments/823_coordinate_optimizer_variable_depth_radius_seed89_target0_sources8_txrx60_ringdown0459375_objectives	2172048	16	True	9	5	1	2026-06-11T00:40:37.146856+00:00
824	outputs/experiments/824_seed89_alltargets_ringdown0459375_transfer_summary	264640	8	True	3	3	1	2026-06-06T20:36:07.781804+00:00
825	outputs/experiments/825_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown0459375_objectives	2268674	16	True	9	5	1	2026-06-11T00:40:32.874348+00:00
826	outputs/experiments/826_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown0459375_objectives	2162762	16	True	9	5	1	2026-06-11T00:40:28.714422+00:00
827	outputs/experiments/827_seed21_alltargets_ringdown0459375_transfer_summary	264743	8	True	3	3	1	2026-06-06T21:07:12.893126+00:00
828	outputs/experiments/828_three_seed_alltargets_ringdown0459375_transfer_summary	233671	9	True	4	3	1	2026-06-06T21:11:52.055355+00:00
829	outputs/experiments/829_coordinate_optimizer_variable_depth_radius_seed13_target1_sources5_txrx60_ringdown0459375_objectives	2747550	17	True	9	6	1	2026-06-11T01:54:02.571482+00:00
830	outputs/experiments/830_coordinate_optimizer_variable_depth_radius_seed13_target1_sources5_txrx60_ringdown04625_objectives	2743188	17	True	9	6	1	2026-06-11T01:54:22.625548+00:00
831	outputs/experiments/831_coordinate_optimizer_variable_depth_radius_seed13_target1_sources5_txrx60_ringdown046875_objectives	2254869	16	True	9	5	1	2026-06-11T00:40:16.024953+00:00
832	outputs/experiments/832_coordinate_optimizer_variable_depth_radius_seed13_target1_sources5_txrx60_ringdown0475_objectives	2250919	16	True	9	5	1	2026-06-11T00:40:11.843575+00:00
833	outputs/experiments/833_seed13_target1_5source_acquisition_boundary_summary	221103	8	True	3	3	1	2026-06-06T21:58:14.943828+00:00
834	outputs/experiments/834_coordinate_optimizer_variable_depth_radius_seed13_target1_sources5_txrx60_ringdown050_objectives	2187463	16	True	9	5	1	2026-06-11T00:40:07.668647+00:00
835	outputs/experiments/835_coordinate_optimizer_variable_depth_radius_seed89_target1_sources5_txrx60_ringdown050_objectives	2246218	16	True	9	5	1	2026-06-11T00:40:03.448132+00:00
836	outputs/experiments/836_coordinate_optimizer_variable_depth_radius_seed21_target1_sources5_txrx60_ringdown050_objectives	2198165	16	True	9	5	1	2026-06-11T00:39:59.245245+00:00
837	outputs/experiments/837_three_seed_target1_5source_ringdown050_transfer_summary	177027	8	True	3	3	1	2026-06-06T22:33:07.748881+00:00
838	outputs/experiments/838_coordinate_optimizer_variable_depth_radius_seed13_target2_sources5_txrx60_ringdown050_objectives	2225364	16	True	9	5	1	2026-06-11T00:39:55.015391+00:00
839	outputs/experiments/839_coordinate_optimizer_variable_depth_radius_seed13_target0_sources5_txrx60_ringdown050_objectives	2270730	16	True	9	5	1	2026-06-11T00:39:50.845826+00:00
840	outputs/experiments/840_coordinate_optimizer_variable_depth_radius_seed13_target0_sources8_txrx60_ringdown050_objectives	2090595	16	True	9	5	1	2026-06-11T00:39:46.612259+00:00
841	outputs/experiments/841_seed13_ringdown050_target_specific_8_5_5_summary	207064	8	True	3	3	1	2026-06-06T23:14:32.403237+00:00
842	outputs/experiments/842_coordinate_optimizer_variable_depth_radius_seed89_target0_sources8_txrx60_ringdown050_objectives	2119943	16	True	9	5	1	2026-06-11T00:39:42.306563+00:00
843	outputs/experiments/843_coordinate_optimizer_variable_depth_radius_seed89_target2_sources5_txrx60_ringdown050_objectives	2205581	16	True	9	5	1	2026-06-11T00:39:38.072362+00:00
844	outputs/experiments/844_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx60_ringdown050_objectives	2185011	16	True	9	5	1	2026-06-11T00:39:33.850443+00:00
845	outputs/experiments/845_seed89_ringdown050_target_specific_8_5_9_summary	266735	10	True	4	4	1	2026-06-06T23:59:09.282576+00:00
846	outputs/experiments/846_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown050_objectives	2079156	16	True	9	5	1	2026-06-11T00:39:29.615620+00:00
847	outputs/experiments/847_coordinate_optimizer_variable_depth_radius_seed21_target0_sources9_txrx60_ringdown050_objectives	2110398	16	True	9	5	1	2026-06-11T00:39:25.296076+00:00
848	outputs/experiments/848_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown0475_objectives	2125145	16	True	9	5	1	2026-06-11T00:39:20.950458+00:00
849	outputs/experiments/849_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown049375_objectives	2136035	16	True	9	5	1	2026-06-11T00:39:16.700016+00:00
850	outputs/experiments/850_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049375_objectives	2311581	16	True	9	5	1	2026-06-11T01:53:20.874917+00:00
851	outputs/experiments/851_seed21_ringdown049375_target_specific_8_5_9_summary	310145	10	True	4	4	1	2026-06-07T01:23:13.279459+00:00
852	outputs/experiments/852_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown0496875_objectives	2180839	16	True	9	5	1	2026-06-11T00:39:08.189537+00:00
853	outputs/experiments/853_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown04953125_objectives	2162144	16	True	9	5	1	2026-06-11T00:39:03.982145+00:00
854	outputs/experiments/854_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown049453125_objectives	2190873	16	True	9	5	1	2026-06-11T00:38:59.724916+00:00
855	outputs/experiments/855_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown0494921875_objectives	2162995	16	True	9	5	1	2026-06-11T00:38:55.445294+00:00
856	outputs/experiments/856_coordinate_optimizer_variable_depth_radius_seed21_target0_sources8_txrx60_ringdown04947265625_objectives	2222480	16	True	9	5	1	2026-06-11T00:38:51.182939+00:00
857	outputs/experiments/857_seed21_target0_ringdown_threshold_summary	344116	9	True	3	4	1	2026-06-07T02:41:22.492890+00:00
858	outputs/experiments/858_coordinate_optimizer_variable_depth_radius_seed21_target0_sources7_txrx60_ringdown050_objectives	2084557	16	True	9	5	1	2026-06-11T00:38:46.974756+00:00
859	outputs/experiments/859_coordinate_optimizer_variable_depth_radius_seed34_target0_sources8_txrx60_ringdown050_objectives	2085936	16	True	9	5	1	2026-06-11T00:38:42.685766+00:00
860	outputs/experiments/860_coordinate_optimizer_variable_depth_radius_seed34_target1_sources5_txrx60_ringdown050_objectives	2207500	16	True	9	5	1	2026-06-11T00:38:38.379915+00:00
861	outputs/experiments/861_coordinate_optimizer_variable_depth_radius_seed34_target2_sources5_txrx60_ringdown050_objectives	2205512	16	True	9	5	1	2026-06-11T00:38:34.163504+00:00
862	outputs/experiments/862_coordinate_optimizer_variable_depth_radius_seed34_target2_sources9_txrx60_ringdown050_objectives	2175702	16	True	9	5	1	2026-06-11T00:38:29.893271+00:00
863	outputs/experiments/863_seed34_ringdown050_target_specific_8_5_9_summary	312017	10	True	4	4	1	2026-06-07T03:50:41.322282+00:00
864	outputs/experiments/864_coordinate_optimizer_variable_depth_radius_seed21_target2_sources9_txrx60_ringdown049453125_objectives	2199510	16	True	9	5	1	2026-06-11T00:38:25.607077+00:00
865	outputs/experiments/865_cross_seed_ringdown050_target_specific_policy_synthesis	276991	10	True	4	4	1	2026-06-07T04:11:27.798143+00:00
866	outputs/experiments/866_coordinate_optimizer_variable_depth_radius_seed34_target2_sources7_txrx60_ringdown050_objectives	2144596	16	True	9	5	1	2026-06-11T00:38:21.344534+00:00
867	outputs/experiments/867_coordinate_optimizer_variable_depth_radius_seed34_target2_sources8_txrx60_ringdown050_objectives	2139853	16	True	9	5	1	2026-06-11T00:38:17.111916+00:00
868	outputs/experiments/868_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx60_ringdown050_objectives	2124664	16	True	9	5	1	2026-06-11T00:38:12.801003+00:00
869	outputs/experiments/869_coordinate_optimizer_variable_depth_radius_seed89_target2_sources8_txrx60_ringdown050_objectives	2167476	16	True	9	5	1	2026-06-11T00:38:08.539704+00:00
870	outputs/experiments/870_coordinate_optimizer_variable_depth_radius_seed55_target0_sources8_txrx60_ringdown050_objectives	2077491	16	True	9	5	1	2026-06-11T00:38:04.208570+00:00
871	outputs/experiments/871_coordinate_optimizer_variable_depth_radius_seed55_target2_sources5_txrx60_ringdown050_objectives	2251374	16	True	9	5	1	2026-06-11T00:37:59.934309+00:00
872	outputs/experiments/872_coordinate_optimizer_variable_depth_radius_seed55_target1_sources5_txrx60_ringdown050_objectives	2232719	16	True	9	5	1	2026-06-11T00:37:55.720877+00:00
873	outputs/experiments/873_coordinate_optimizer_variable_depth_radius_seed144_target0_sources8_txrx60_ringdown050_objectives	2065961	16	True	9	5	1	2026-06-11T00:37:51.507419+00:00
874	outputs/experiments/874_seed55_ringdown050_target_specific_8_5_5_summary	269541	10	True	4	4	1	2026-06-07T05:29:08.431096+00:00
875	outputs/experiments/875_coordinate_optimizer_variable_depth_radius_seed144_target2_sources5_txrx60_ringdown050_objectives	2209595	16	True	9	5	1	2026-06-11T00:37:47.197258+00:00
876	outputs/experiments/876_coordinate_optimizer_variable_depth_radius_seed144_target1_sources5_txrx60_ringdown050_objectives	2242285	16	True	9	5	1	2026-06-11T00:37:43.007488+00:00
877	outputs/experiments/877_seed144_ringdown050_target_specific_8_5_5_summary	268988	10	True	4	4	1	2026-06-07T05:48:35.823531+00:00
878	outputs/experiments/878_coordinate_optimizer_variable_depth_radius_seed233_target0_sources8_txrx60_ringdown050_objectives	2094822	16	True	9	5	1	2026-06-11T00:37:38.806362+00:00
879	outputs/experiments/879_cross_seed_ringdown050_target_specific_policy_synthesis_v2	297044	10	True	4	4	1	2026-06-07T05:54:46.486915+00:00
880	outputs/experiments/880_coordinate_optimizer_variable_depth_radius_seed233_target2_sources5_txrx60_ringdown050_objectives	2213661	16	True	9	5	1	2026-06-11T00:37:34.553341+00:00
881	outputs/experiments/881_coordinate_optimizer_variable_depth_radius_seed233_target1_sources5_txrx60_ringdown050_objectives	2231613	16	True	9	5	1	2026-06-11T00:37:30.326406+00:00
882	outputs/experiments/882_seed233_ringdown050_target_specific_8_5_5_summary	265531	10	True	4	4	1	2026-06-07T06:18:30.407009+00:00
883	outputs/experiments/883_coordinate_optimizer_variable_depth_radius_seed377_target0_sources8_txrx60_ringdown050_objectives	2095047	16	True	9	5	1	2026-06-11T00:37:26.098542+00:00
884	outputs/experiments/884_coordinate_optimizer_variable_depth_radius_seed377_target2_sources5_txrx60_ringdown050_objectives	2182538	16	True	9	5	1	2026-06-11T00:37:21.808688+00:00
885	outputs/experiments/885_coordinate_optimizer_variable_depth_radius_seed377_target1_sources5_txrx60_ringdown050_objectives	2253575	16	True	9	5	1	2026-06-11T00:37:17.522934+00:00
886	outputs/experiments/886_seed377_ringdown050_target_specific_8_5_5_summary	279856	10	True	4	4	1	2026-06-07T06:45:27.298656+00:00
887	outputs/experiments/887_coordinate_optimizer_variable_depth_radius_seed610_target0_sources8_txrx60_ringdown050_objectives	2106820	16	True	9	5	1	2026-06-11T00:37:13.277677+00:00
888	outputs/experiments/888_coordinate_optimizer_variable_depth_radius_seed610_target2_sources5_txrx60_ringdown050_objectives	2210034	16	True	9	5	1	2026-06-11T00:37:09.055127+00:00
889	outputs/experiments/889_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown050_objectives	2202294	16	True	9	5	1	2026-06-11T00:37:04.852783+00:00
890	outputs/experiments/890_coordinate_optimizer_variable_depth_radius_seed610_target2_sources11_txrx60_ringdown050_objectives	2157468	16	True	9	5	1	2026-06-11T00:37:00.630985+00:00
891	outputs/experiments/891_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown049453125_objectives	2236835	16	True	9	5	1	2026-06-11T00:36:56.395041+00:00
892	outputs/experiments/892_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0475_objectives	2217469	16	True	9	5	1	2026-06-11T00:36:52.163764+00:00
893	outputs/experiments/893_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown0459375_objectives	2207780	16	True	9	5	1	2026-06-11T00:36:47.945015+00:00
894	outputs/experiments/894_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown040_objectives	2207923	16	True	9	5	1	2026-06-11T00:36:43.702738+00:00
895	outputs/experiments/895_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown035_objectives	2197372	16	True	9	5	1	2026-06-11T00:36:39.469692+00:00
896	outputs/experiments/896_coordinate_optimizer_variable_depth_radius_seed610_target2_sources9_txrx60_ringdown025_objectives	2190697	16	True	9	5	1	2026-06-11T00:36:35.180659+00:00
897	outputs/experiments/897_coordinate_optimizer_variable_depth_radius_seed610_target1_sources5_txrx60_ringdown050_objectives	2231891	16	True	9	5	1	2026-06-11T00:36:30.965820+00:00
